read_name	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod	CGG_methylation
701df3f1-e747-4ba2-b227-0a4123d8b996	fmr1	-	405	6.019160571317887	4.605992735610178	-63605.891653143	60696	13039	11111111111111111111111111011111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111100111111111111110111111111110111101111111111111011110111001010111111110101011111111111111101111011011111101111101111111111111111111110001111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111011111111111111111111111111111111011111111111111111111111111101111111111	453
94f4b0de-0b6a-4f94-ad5e-d7b06dc38186	fmr1	+	654	3.4717498483009708	4.341297743055556	-84580.23358276646	13496	28601	000000000000000000000000001000000010000100100110001000001000001010100000010111100010100100011100110010100110000010111001000000000000000000000010000000110001111000000111100000001110000000000000101000000010011000100000000000000000000010000000100000000010001011000011100110010000010001110100110010001111111111110000001000101111000001111110101011111111011111101100001000010000000010000100010001011100001011000101101100001000001000100000001010010010001110101100100111011100110100111101010000011001100110010000000000111000000011000110000011010101111111111001111110111110101111001000110	208
b523d035-5c34-4549-86a5-04236d467858	fmr1	-	273	4.129374535910642	3.220907882011605	-65018.79315348581	11697	14150	110001111100011100011111011101011111110111111011001111101011010111111110111011011011111110101101011111111011111110111101111111111101100100110111111010011111111111010111111110111000110111101111111100101101111101110011110111111110010101111111011111111111111110111111011111001111111111001101100011010111111011110110110111011100110101111011101101101111111	265
bed31d44-3710-4706-8073-652788c77524	fmr1	-	387	6.489687526773475	4.898381398544738	-60456.81094831312	56479	13113	111111111111111111111001000110100011001000011111111111111111111111111001111111111111110111111111111111111111111111111111111111111111111111111111111111111011111110011111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111110011111111111111111011110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111101	428
3ac0a1dd-ce49-4c40-8421-c64eb9265641	fmr1	-	462	6.970193464203743	6.210904296875	-63449.145787498135	60663	14872	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101011011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	475
1863a6e9-a093-47b7-8615-54fc0adfe7ad	fmr1	+	578	5.249073705899364	5.039063520974908	-62571.410020456446	8778	17947	0111110111110111111011101111111111111011111000001011111110001111101110101110011011111101011110000000011000000000100000110000010000000010010100100000101101011111110100010011000001011111101001100110011111000011111011101111111111000000000000100010100001000000100100110000111111111000000000111110111111110111111001001000010000000001100001111100101011111111111111111100000110110101010100001000001010000000000001000001000000110110000001000011000000110000010011101111111111111111111111111110111101111010111011111111111111101111111111111111001111010111	300
3e17cf1a-d10d-4be9-bd4b-495f19a0ef1b	fmr1	+	271	3.2165684246465296	3.898665207050154	-69495.62150134973	6700	14742	0101000111101010011101101011111001101010111101000101000010100010101000111001000100111001100011100010010101011000101111010111010000101111110010110001000100111110101110110001010001101010110010011101110010111101111011101001001011010100000110100001000000101101101000001000100000100110100101011001001110101001111001010001011	156
719cb037-c24c-43ca-9e66-9c8665c2a17a	fmr1	+	577	4.03210492353136	4.544558655694377	-62158.07295370458	8393	20317	0001100010000000110000100000100001010110110000000000000100001010010000010001101000000010001011000011101000100001100100010010000000000001000001101110000010010100011100010000000000001010000010000100000101000101010001001010000000010100001000000000001010000001000000000010010000000000000000100000101000001100110110000000000000000001000100000000000000000000001000000010100000000000001000000000000000000000000100001000000000100100000000100000000000000010000000100001100000001001000000000000111000001110110000001100001100000000000011000000000000000	108
adfdf13a-9a97-4f40-a867-9d5764238036	fmr1	-	487	5.654247606981982	5.07240313988883	-71709.75592841179	64814	15573	1111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111110111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	534
341b3772-a33b-4dbf-ab4f-1008462e19d0	fmr1	+	616	4.411490313146329	5.607319434438041	-65028.70652891538	11060	20866	000010000100001000100000000001000000000000001000000000000000010000011000100000000000000000000000000000000000000000010100000000100010000000000001000000000000010010001000000000000000000000001000000001010000100000100000100010000000000000000000100001010000110000100110000010000000000000100010100000100000000100001000000000100000000000010000110000000000010000000000100000001000000000001000000000000000000110000001100000011000000000110000000000000000000000000010000000001000000000000000000000000011000000000010000000000000000000000000000000000000000010110	64
64f778c6-8b3d-492b-baec-631a68f9e7b0	fmr1	-	194	4.302376667837079	6.464564911575563	-33098.26102737401	54253	6740	11110111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	207
c45b646c-7cb0-480a-a93e-fd7a2e85d5d7	fmr1	-	400	6.708201602365344	6.321453936688312	-62900.05957808946	63296	13836	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	426
776c7f38-4578-4911-80f8-48e699653a22	fmr1	+	300	6.006335003114618	3.7959060263292432	-29225.924112707693	8115	9100	00110100101001000000000000010000000100000001101100000100100100001001110100000000111100000010010001000000110001010000010011000000100000011001111001000111010100111000001000010000000000000000000100000000010011100000000010010001000000000010001111000010001010100000010100011011111	78
ee79fff6-aff6-46a1-8411-b0416f88b1fb	fmr1	+	546	4.736362662576884	4.352633722626723	-51606.95128675653	9078	16362	110000001001000000100100000000001010000001011001010000001000000000001000000000000101000000000110000111010000000000010000000000000010000100000000000000100000000000000000000000000000000000000111000000100011011010100000001101100100000101111001000000000110000011100000000001000100000000010011111000011100010000000100100010000001000110000000001000100000010010010011000010000001000011000100000010001000000000001000000010010010000000110000000100101100101000000000110100000101001000100000010000000000000000	105
d39357e9-c770-4abe-962a-377c8a0d9ca0	fmr1	-	392	5.5681434973094825	5.719756172558309	-72856.41287774783	60561	15617	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111	458
3219cc32-0593-4f83-85a9-fe19a76a03f4	fmr1	-	395	5.710875810116209	5.241579826277421	-67159.9509953089	57840	14814	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	413
80a27faf-5d0e-4b37-b871-3facbd711ece	fmr1	+	579	5.529902561912111	6.045964593691734	-58795.71748657348	11010	18386	0000000000000000010000010000000100000011000000000000000000000001011000000000000100100000000100000000000100000000000000000000000001000010000000000100100101000000001100000000001100000010000100100001110000001000000010001100000001000001001100000000010000010000001000100000000000000000000000000000000000000100011000001000011100000000010001000100001000000000010011001010000000000000000100000000000000100000000000000000000000000000000010010001111000000000000010000110000000000000001000000000000000000010000000000000000000	69
0e1314f2-0637-4e7c-9a6b-99bd53ebc8e6	fmr1	-	566	4.905180905342588	5.667389918940728	-79245.83542706993	60390	17654	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011110111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111	583
0e1314f2-0637-4e7c-9a6b-99bd53ebc8e6	fmr1	-	566	4.905180905342588	5.667389918940728	-79245.83542706993	60390	17654	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011110111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111	583
8e438c51-4353-4804-b4ae-9c4a9c416fa0	fmr1	-	1011	3.223742866847826	4.1066014440262135	-168193.6971699229	34029	35287	11001101010100011011110001010010111001011101111111100110111111111110111010111011110111011001001101101001101000110010101111010011110011111010101101011011100111111110101111100011101110010111110111110100111010010101011111000101010001101101101111111111011111111001010101001000111010110010110101100000111101100111110101100110011101010100101111111011110010110010111111110100010100000110101100111110110100100110110111101011011111011011101010101001101110111101110100011011110100110101111111111011010110110111010101011111111011100111111100011111101011111100110111011010011110111011000000110000101101111101111110110110111011110111101111001110001010010101111000010111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	942
8e438c51-4353-4804-b4ae-9c4a9c416fa0	fmr1	-	1011	3.223742866847826	4.1066014440262135	-168193.6971699229	34029	35287	11001101010100011011110001010010111001011101111111100110111111111110111010111011110111011001001101101001101000110010101111010011110011111010101101011011100111111110101111100011101110010111110111110100111010010101011111000101010001101101101111111111011111111001010101001000111010110010110101100000111101100111110101100110011101010100101111111011110010110010111111110100010100000110101100111110110100100110110111101011011111011011101010101001101110111101110100011011110100110101111111111011010110110111010101011111111011100111111100011111101011111100110111011010011110111011000000110000101101111101111110110110111011110111101111001110001010010101111000010111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	942
99eb1504-ccfe-4cce-8364-4b350e5a84dc	fmr1	-	360	5.86261167474258	5.0636876692983614	-49050.90398712366	59771	10244	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111110111110101111111111111111111111111111111111111111111110101	361
99eb1504-ccfe-4cce-8364-4b350e5a84dc	fmr1	-	360	5.86261167474258	5.0636876692983614	-49050.90398712366	59771	10244	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111110111110101111111111111111111111111111111111111111111110101	361
ac473d75-33ca-4836-954b-f8b8896646cc	fmr1	-	391	6.79717943727758	5.917416576005402	-73489.54963013166	59992	15483	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	464
ac473d75-33ca-4836-954b-f8b8896646cc	fmr1	-	391	6.79717943727758	5.917416576005402	-73489.54963013166	59992	15483	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	464
c9a78330-1d52-4886-8a48-f6f18a5edec0	fmr1	-	418	5.306472573045124	5.863721859654824	-62108.09494444451	60649	13018	11111111111111111111111111111111111111111111011111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	445
c9a78330-1d52-4886-8a48-f6f18a5edec0	fmr1	-	418	5.306472573045124	5.863721859654824	-62108.09494444451	60649	13018	11111111111111111111111111111111111111111111011111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	445
9df9a1ef-2d99-4088-91f9-8bfa6a840690	fmr1	+	576	6.1696830273966805	2.802614360768871	-58756.51447815633	8665	17989	1011000000001000001000000000000000001000000000000000011000000000100000000000010000000000000000000000000000000000010000000100000000000101000000001000000000000001100100001010100110110010101000100001000000010000011101011111000000001011000100100000100100001000000010011001110011100011011010010000000100000000100100011111000010000100000000010000000000000000101000001010100010100000000000111001010111010000000000000000110000100100000010000000011111000000000110000101101110011010000000000010000000010010001000010010110000000000100001001100011110111010	131
bdff57c1-b2c9-46e1-9842-9ceeb0adc531	fmr1	-	481	6.067632237554113	6.396909589297604	-63749.25249684636	60448	14410	111011111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011011111111111111111111111111111111111101111111111111110110111111101111111111	488
c76f7978-9249-41c5-a3ec-1dc143ecd28c	fmr1	+	559	5.388913390456989	4.670156304837389	-65642.00030088118	9011	19595	010001000000000000101110101001000001111110000001101010010001100110100100000110100000000000010001110001110001010110011101111110111000011100110000011000111111010100001100000111000000000000111110000100000010010001000000011000001100000000000000000001000000001000000000000000000010101000000111000000000010011001101100100000000000000000000001100000000100000001000000000000000000001000001000100000001001010100000001000001100010000010001000100100000101001000000000000000100000100011011000111100000000000110010001000011111	142
dcd8fbaa-39b5-4263-b0cc-72f412cefc4d	fmr1	+	499	3.511186935240964	5.195900674290734	-48251.905930721085	9652	15778	000110101010100000010110000010001101001000000000101000101000000100100011111111101011110001111110111100000000010100000011111001000000100000000000100000100000001001001100001000000110000000001100000001100010000000000000001111000000000000110000010100000000001000001000001101011000000000100111000010010000000110010000000010000000000010101000010011011000001000100001110011001000100000000000000000000000000000000110000001000100010000001000000010010100000000100000100000100000000001000	122
2f052d31-2a82-4432-af52-754edc7ba098	fmr1	+	442	4.741432836500265	5.216700640397536	-42202.26902758483	8206	12573	0010011000101010100100101111100100100001000111011011010001101100111110110000000000010100000100000010001000001001100000000000000001000000010100110000000000000000100011010000010000100000010000000101101110011000000010100101100000000010000000000001000000000000000000001011001000100111000000100000111000000100011011010001011000000001000000000011110000010100000000000001011000010000011000000000010000100000000000101000000	109
2f052d31-2a82-4432-af52-754edc7ba098	fmr1	+	442	4.741432836500265	5.216700640397536	-42202.26902758483	8206	12573	0010011000101010100100101111100100100001000111011011010001101100111110110000000000010100000100000010001000001001100000000000000001000000010100110000000000000000100011010000010000100000010000000101101110011000000010100101100000000010000000000001000000000000000000001011001000100111000000100000111000000100011011010001011000000001000000000011110000010100000000000001011000010000011000000000010000100000000000101000000	109
30eec894-840b-44e8-83e1-5cafb2b1a23f	fmr1	-	223	5.31780668686584	4.394713461708786	-32799.1949630331	49650	6277	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	228
7dde6764-05e1-4d51-b53f-91f53d257348	fmr1	+	508	3.587307831030284	4.484550408620288	-51679.15643763788	10512	16825	00011100000010000000000001010000000000000001000111000000000000000100000000000000000010010000000000000000000100010000000000000000001000010000000000110001000110000000100000001000010010001000000000001000000000110110110000000100000000000001000101100000000000000000000100000010000100110000010011111111110000000010100000001000000000010100000000010001111000010011001100000010000000100001001000000000000011101010000000000110000000000010001000100000001000010000000010001001010	90
528928a1-f86e-4b06-8f84-51d0a247c3f5	fmr1	+	331	4.595536932887801	4.880644232842533	-32232.000877784405	9502	10300	101101100100011100001001000100110000111000010000000000001000000000100000000010100000010010010111111100000100101000000000011010011100010010001110000000000100000000000100000000110001010001000000000000010000001000100000010001000000000001100000000000000000000000000000111010000000000100000100011100000000000000000	69
2f8050d9-6048-4b76-85ee-5633f040dd98	fmr1	+	548	5.816139006553708	4.435713594251951	-53078.78814757106	9237	17592	0100001000000101010000011000000001000000000000000000001000000000000000001100001000000000000000001000010000000000000000000010010100000000000001000110000100000000100100000000000101010000000000000000000100000000000010010010000011100000000000000000010000000100000010000000100001011110010110110000111110001111111111101111110101000000011000001000010000000000010000010001011110001001000000110000000000001100000000011010000000000000000001000000000000000000000010010000000001000001000001000000000010010000	99
6b141d5e-b870-41db-ab2a-3623ae7ca1b0	fmr1	+	603	5.425316767331933	5.322194297126745	-64137.80289936172	9280	21415	00000000100011001000000000001100101000110000000000000100000100000100001001101000010000011100000000001110110011001001000000000000001000000100000000000001000001000000000000000000000100000000000000000010010000000000000000011000000000000001000000000110100000000000100000000110001000000000001111000010000000001100000000000000000000000011010000000000000000000000000001100000001000100001000100001000000010000000000000100000000000000000001001000000100000010000000010010000000000000100000000000000000000000000000000001000000011000000111010011001000101000010000000	86
a37faeb9-f00b-447f-a516-13d86599992b	fmr1	-	260	3.5210479331332944	3.251302921995767	-53353.761939754375	26483	10300	110100010110001111110000101010100101111000010111111001010010001110110011010010011011001000111011111100111111100111111010010101110101111101011101110110101111101101111110011011010101111111010100101110010111111100100111011011110101010001111000110101011110010111110111100011010110001100101010101001011111111011011011100	192
a37faeb9-f00b-447f-a516-13d86599992b	fmr1	-	260	3.5210479331332944	3.251302921995767	-53353.761939754375	26483	10300	110100010110001111110000101010100101111000010111111001010010001110110011010010011011001000111011111100111111100111111010010101110101111101011101110110101111101101111110011011010101111111010100101110010111111100100111011011110101010001111000110101011110010111110111100011010110001100101010101001011111111011011011100	192
0d37b464-6531-4306-91ba-091d9fde974e	fmr1	+	566	4.839769904996142	5.037144535211714	-61016.96262142652	9545	20522	00010010111001001010100000000001001001100011100100000001001001000111110110110011000010000000101110001100100000000000000001011110000011001010100110010000010101111001100000011001000011001010000100011010000000101100001101100100100000100001000000000101100001101100100110000100101100001000110101111111010111111100000000000100001001110000001010000011000000000000000000001001100000000001000110000100000001110000001001000000100001001001110000000101010111011111111101010000100000000000000000100110001000100111001111001010100	175
ea9662e1-58db-40d8-983b-71c58ad1ca02	fmr1	-	523	6.4475862298916615	5.453338640616004	-69804.71538991318	62712	15676	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111011111111	524
ea9662e1-58db-40d8-983b-71c58ad1ca02	fmr1	-	523	6.4475862298916615	5.453338640616004	-69804.71538991318	62712	15676	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111011111111	524
ef6e55c8-72f7-4f53-8d78-cdf26e6f4776	fmr1	+	661	4.50025158247296	5.52884553164688	-74145.14206606334	11290	22803	000000000000000000000000000000001000000000000000000000001001001110000100000000000000100110000000001000001000001000100000010000000000000000000001001100000010000000000000000000000000010110000000000000000000010000000000100000000001001100000001111000110000000110000100000001100010000000000010110001101000000000011000001010010001110000100000000000000000000100010010100111011000000000000000000000000000001000000000000111110011011000001000000000001000000000000000000000000000000000010000110000000001010001000000000000001111100000001001000000010100000001000000000001010000000000000000000	93
2cf469e4-08f5-42bd-97f6-efb0435048cd	fmr1	-	499	5.970729329718247	5.821698627625077	-75822.26558500779	63602	16740	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111	512
2cf469e4-08f5-42bd-97f6-efb0435048cd	fmr1	-	499	5.970729329718247	5.821698627625077	-75822.26558500779	63602	16740	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111	512
39732c00-977f-48f1-9fcf-0c5b5c518850	fmr1	-	460	6.123716708372129	3.9399383119455007	-58543.0553507836	56706	12967	11111111111110111111111111111111111111111111111111111111111010111111111111111111111111111111110111111111111111001011111101111111111111111110111111111111111010111111111111001001001111000001111010000111111110101111111110111011101110111111111101111111111101111111111111111111011111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111101111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110011111111111111011111111111	467
3fa19e6f-bce9-4c65-ba13-9757db6da42b	fmr1	-	413	6.568842601578675	5.585894241417497	-60309.22870667848	58994	13022	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101	454
3fa19e6f-bce9-4c65-ba13-9757db6da42b	fmr1	-	413	6.568842601578675	5.585894241417497	-60309.22870667848	58994	13022	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101	454
4bc0834b-896f-4e3a-88a9-6acd8fc3290a	fmr1	+	579	5.884200117162886	5.154878485638846	-56592.46293411784	8380	18012	00000010111000001001111100000000101000000100001100000010001011000000001001010001100000100001000000000000001011010110100001000000001000001100000100000000011001000000001000010110111101101011111100000100011000010111001000110100010000000010010011110000011000011110010000000000100001110001101001000100110001100000000000110110000001001000100101000101101111001010000101010000111100001010000000000100000000000010100100000100100001000010001000000000000010001000000000000000000001000101000100000010010000000000100100001000100101000000000010000110000	149
4f35ee0f-3f86-4c69-bab9-e287a208e6ac	fmr1	-	565	6.055324206804281	6.081946225901741	-72784.1693170433	61538	16573	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111	551
4f35ee0f-3f86-4c69-bab9-e287a208e6ac	fmr1	-	565	6.055324206804281	6.081946225901741	-72784.1693170433	61538	16573	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111	551
5d16e663-6fe4-42b7-8d81-d6775e1bf0ed	fmr1	+	594	4.934967714905363	5.671049767846779	-65531.17391590887	8986	21616	00010101000000000000000001010010110000000001111000001000010000000000010000000100001000001110110001000001101101110101011000111010101000110000000000111110000010001011101011000011101100100111001001000010000010000110000011111111011001110111101111100000100011001010001010111111100000110001111000000000001100100000000101100010010000000111100010100100101110100101011100000000010000000100000011101010111110110100000000000111100000000110000110101100000100011110000001111110001100010000000000100110001010000000010000100000000000000000101100001010010010	191
623af8e3-72bb-4b16-aa7d-c09b189b8ca1	fmr1	+	383	5.492650269592953	4.812572121382235	-40826.54443980992	8853	12690	00000000100000000010000000001000000001001010101000000001000100000101000001010001010001100001000111000000000110100100001000000011000000101000101001100000000101000000001000000001100000010000010010111100000000000000100010000100000000000000100100000000000010001010010000011111111001101111101101111011111110010000000111010000110101110110010100010011110100	105
80032365-404b-4b71-96fc-8015d6906e14	fmr1	-	502	6.421648121843434	5.9243438933032895	-61588.75935353837	59971	14875	11111111111111111111111111111111111111111111111101111011111111111111111111111111111111111111111111111111111111111111111111111111111110011111111111111111111110111111111111111111110111111111111111110111111111111111111011111111111111111111111111111101111111111111111010111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111101111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111011111	509
80032365-404b-4b71-96fc-8015d6906e14	fmr1	-	502	6.421648121843434	5.9243438933032895	-61588.75935353837	59971	14875	11111111111111111111111111111111111111111111111101111011111111111111111111111111111111111111111111111111111111111111111111111111111110011111111111111111111110111111111111111111110111111111111111110111111111111111111011111111111111111111111111111101111111111111111010111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111101111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111011111	509
957f47bc-a29b-4556-9f84-dcf393065bbc	fmr1	-	530	6.46645611988128	4.757475073688643	-65842.48543631089	57427	15124	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111101111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	532
957f47bc-a29b-4556-9f84-dcf393065bbc	fmr1	-	530	6.46645611988128	4.757475073688643	-65842.48543631089	57427	15124	111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111101111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	532
9d1f1210-5bbc-4d15-b544-f81b509c4735	fmr1	+	492	3.998660267459965	3.7722320873081703	-55837.55639810072	9892	17135	01010111101101101111111000111110100000101110001111110100111111110100010000001000100010001101010101111111001001011010001111110101111011110100111111000100010000000111101011000001010110010100000000011000010110010001010010010000001001001000111100100001000111011001011101100101101000111110000011101111001111100100001110011101001011001100101110011000000011110100100000100011101010111110101101001001101110110001100011111110010010001101101111101101101000001	226
