gene	FXS_x	NL_x	mean_diff	FXS_y	NL_y	cv_FXS_zscore	cv_NL_zscore
CCDC7	49.150615	25.847372	23.303243000000002	0.7049689012075386	0.8703306362131616	0.7181595824598699	1.3593409224133237
CCDC70	93.21289999999999	40.52648	52.68641999999999	0.6468510401832708	0.3003674096213588	0.4928106647945979	-0.8506612001327373
CCDC71	19.6822	12.419234	7.262966000000002	0.42779393224554857	0.5245852254723673	-0.3565716302633307	0.018731465612441024
CCDC71L	69.57786	22.86658	46.71128	0.6342307913608453	0.4919440185449541	0.4438763206415589	-0.10783307965376018
CCDC73	122.590275	61.0825	61.507775	0.43681803122178914	0.25743616929821	-0.32158116603494213	-1.01712480306557
CCDC74A	33.956725	16.393164	17.563561	0.18136316524710344	0.3748026623453706	-1.3120938336584964	-0.5620424632784529
CCDC74B	34.425725	17.184108000000002	17.241616999999998	0.47547721842360335	0.7564197483463851	-0.17168222205780156	0.9176575080779348
CCDC77	26.6327225	10.846032	15.7866905	0.5479925874804296	0.6034067262285073	0.10949226790200685	0.32435764612055856
CCDC78	5.4525500000000005	3.3182139999999998	2.1343360000000007	0.7360392154109997	1.1434527804924008	0.8386330746681645	2.4183575228013656
CCDC8	9.7542125	11.939233999999999	-2.1850214999999995	0.6664521268027871	0.420136706173759	0.5688128365353444	-0.38626211744205813
CCDC80	94.2546	27.29912	66.95548	0.47815394041739245	0.42023569666692506	-0.16130337477126205	-0.3858782870652861
CCDC81	177.62324999999998	136.0676	41.555649999999986	0.22195220112281347	0.1112860349786078	-1.154712004002914	-1.583814182287633
CCDC82	105.20611	38.85518	66.35093	0.7052136158477492	0.5311904707703009	0.7191084504728423	0.04434295324412501
CCDC83	77.864275	54.697559999999996	23.16671500000001	0.5209586372388305	0.2910231206859443	0.004669562458368069	-0.8868931839125251
CCDC85A	64.00342	24.02256	39.98086000000001	0.6102608280727052	0.5187698919019902	0.350934061785832	-0.0038171812725466578
CCDC85B	15.189219999999999	12.876994000000002	2.3122259999999972	0.9123912482966449	1.0844572907608678	1.522428710613134	2.1896056464619678
CCDC85C	30.1222	11.393908	18.728292	0.5336478741215767	0.7472062611092424	0.05387140414918789	0.8819327009322286
CCDC86	32.78651	10.476172	22.310338	0.5999248962000271	0.38518221798572155	0.310857035213959	-0.5217962878656504
CCDC87	18.34735	26.96108	-8.61373	0.39591176095192976	0.2336368536871708	-0.48019305519560374	-1.1094053846217709
CCDC88A	51.9558325	9.80807	42.1477625	0.6565463000825156	1.0109737786911623	0.5304035198355986	1.9046772334180586
CCDC88B	4.14141	5.166438	-1.0250280000000007	0.6010315776150712	0.4647727585937409	0.31514813359034843	-0.21318819619961704
CCDC88C	23.818375	10.5609976	13.2573774	0.2025430911084138	1.1007905197642798	-1.2299697966591991	2.2529368739543387
CCDC89	49.23095	17.882334	31.348616	0.534170108935595	0.3253600320908714	0.055896341888328385	-0.7537536346466353
CCDC9	12.9437275	7.879899999999999	5.0638275	0.6585877286152179	0.7529319249788103	0.5383190504870686	0.9041336583174897
CCDC90B	75.921225	53.063700000000004	22.857525000000003	0.5277326379495885	0.3070766990673384	0.03093539023540331	-0.824646286846042
CCDC91	194.63675	146.07456	48.562190000000015	0.13038970669115874	0.3715083656075046	-1.50974071041539	-0.5748159238164507
CCDC92	18.22448	13.377053999999998	4.847426000000002	0.5573654007156422	0.4548840261014659	0.14583485313844483	-0.2515312309387152
CCDC92B	12.904275	7.6496960000000005	5.254579	0.10921265417057645	1.1994560899916153	-1.5918536061887072	2.6355073792981742
CCDC93	124.1897	90.60301999999999	33.586680000000015	0.19558103904599008	0.20897581124961911	-1.2569647835590325	-1.205027266154525
CCDC96	22.589995000000002	8.942568	13.647427000000002	0.6911062593498007	0.87442053123161	0.6644079253347377	1.3751992730051852
CCDC97	18.592125	10.263464	8.328660999999999	0.27043546834915844	0.7307505241000198	-0.9667207117946398	0.8181264551575568
CCDC9B	12.889095999999999	3.3611198	9.527976199999998	0.6954593427807501	0.8232608706861558	0.6812867750099081	1.1768304079289769
CCER1	110.607275	51.58612000000001	59.02115499999999	0.5565831108874566	0.3026350120967879	0.1428015659015217	-0.8418686920375125
CCER2	6.580477500000001	5.811628000000001	0.7688495	0.6038888852497521	0.6853224634855981	0.32622719210289775	0.6419815642294882
CCHCR1	14.04118	7.770808	6.270372000000001	0.4317566358659806	0.7777555540131766	-0.3412064575581663	1.000385960739336
CCIN	29.822927500000002	42.00068	-12.1777525	0.5985375640395391	0.42487475195189917	0.3054777284862449	-0.36789059672303914
CCK	106.444625	59.49654	46.948085	0.25673895357900367	0.2756933305117852	-1.019828219965871	-0.9463336306684715
CCKAR	134.69345	77.60172	57.09173000000001	0.34450603427213217	0.1857539702270417	-0.6795160286314644	-1.295068720681692
CCKBR	88.169025	38.62742	49.541605000000004	0.39419210473961097	0.2642978663805841	-0.48686093077417303	-0.9905189372678886
CCL1	29.7375275	12.221447999999999	17.5160795	0.5812952677555552	0.5274479815079576	0.2386216409224363	0.02983165000998132
CCL11	183.63925	265.3388	-81.69954999999999	0.14071375478738296	0.08944345148099885	-1.4697097625551983	-1.6685076390572167
CCL13	40.48295	30.66572	9.817230000000002	0.4122332998440568	0.3564529173008234	-0.4169071554885126	-0.6331926245601238
CCL14	102.595475	126.80429999999998	-24.20882499999999	0.2651495658870243	0.24214514924168049	-0.9872165176920511	-1.0764149207507
CCL15	53.17715	45.392	7.7851499999999945	0.2712760939085289	0.389588691651701	-0.9634612308600816	-0.504710420391375
CCL16	44.023025000000004	46.29404	-2.2710149999999985	0.3659173741901843	0.2520997049169366	-0.5964946959247853	-1.0378166601175196
CCL17	34.0961	21.680259999999997	12.415840000000003	0.4290491143788108	0.21100771367381213	-0.3517047282435656	-1.1971486724825704
CCL18	132.562925	186.2298	-53.666875000000005	0.3063900384928993	0.1831973052788977	-0.8273087767334221	-1.3049820531537255
CCL19	65.815	51.4379	14.377099999999999	0.19721554760352591	0.25776237910660743	-1.250627063487031	-1.0158599418687089
CCL2	87.153975	64.04245999999999	23.11151500000001	0.6498725500208131	0.19033716145046917	0.5045264086228304	-1.2772976402694056
CCL20	108.068075	55.552620000000005	52.51545499999999	0.6322609644752357	0.19822981312055113	0.43623842157168935	-1.2466943028441124
CCL21	74.65115	75.31872	-0.6675699999999978	0.43456787098443733	0.14573080013880296	-0.330306042778925	-1.4502564358171754
CCL22	25.0614725	11.097984	13.9634885	0.7213437469133273	0.38858130474163427	0.7816521765041425	-0.5086165096013497
CCL23	137.37175000000002	170.0634	-32.69164999999998	0.1844789078741562	0.24876971914218285	-1.3000127071965863	-1.0507285029994897
CCL24	51.583775	56.294200000000004	-4.710425000000001	0.24202644980467525	0.19741478595585557	-1.0768751715098506	-1.2498545273636492
CCL25	16.7995575	19.473059999999997	-2.673502499999998	0.8305509620470706	0.3660518436926227	1.205097349776288	-0.595973297574959
CCL26	33.83655	19.402142	14.434408000000001	0.26683260265422215	0.5884610206711364	-0.9806906320659349	0.2664064670554681
CCL27	55.178174999999996	52.99174000000001	2.186434999999989	0.3457155157274578	0.1614950181579136	-0.674826328561807	-1.3891315181784725
CCL28	127.646125	48.5469	79.09922499999999	0.469378016588883	0.2036105177687847	-0.1953315530526631	-1.225830906508008
CCL3	56.371225	59.055060000000005	-2.683835000000002	0.3850006701213842	0.24399024865002458	-0.5225002300619362	-1.069260645845752
CCL3L1	0.0	0.0	0.0				
CCL3L3	52.409975	25.701780000000003	26.708195	0.6173106542796091	0.27075321060697105	0.3782693882664588	-0.9654886830751951
CCL4	131.77224999999999	131.46020000000001	0.31204999999997085	0.27840033532127195	0.10213769850468356	-0.9358373633733312	-1.6192863708111527
CCL4L1	0.0	0.0	0.0				
CCL4L2	104.78444999999999	102.55673999999999	2.227710000000002	0.3682759524009067	0.1440899114419633	-0.5873494342505255	-1.4566188945402796
CCL5	35.850857500000004	12.55694	23.293917500000003	0.6384108697698936	0.5999152630417538	0.4600843525380129	0.3108196831546725
CCL7	97.7103	112.00444	-14.294139999999999	0.18798388963250498	0.29320467745652373	-1.2864223266877337	-0.8784343134652777
CCL8	152.311	181.7344	-29.423399999999987	0.15781057397483977	0.14660030065213672	-1.4034177547023372	-1.4468849937830761
CCM2	33.904025000000004	12.379306	21.524719000000005	0.6260822239844767	0.4761257827554917	0.41228068366482207	-0.1691674483264298
CCM2L	46.893075	19.89024	27.002835000000005	0.49853338197328745	0.35468841170662563	-0.08228317312746872	-0.6400344012335762
CCN1	143.462925	113.322	30.14092500000001	0.38842924841974363	0.06602911145897444	-0.5092060999090162	-1.7592954982251003
CCN2	151.46972499999998	73.61684	77.85288499999999	0.35309680913255437	0.43620855079672904	-0.6462057556347723	-0.3239443939945553
CCN3	98.48360000000001	28.76468	69.71892000000001	0.6325511333052969	0.26452087340577396	0.43736353579031445	-0.9896542393785892
CCN4	67.773325	47.62542	20.147905	0.32928834868323126	0.2674088412202751	-0.7385217958154509	-0.9784562976481077
CCN5	10.385015	11.088896	-0.7038810000000009	0.6283614163270356	0.4765211338340597	0.42111813085394284	-0.1676344955287367
CCN6	103.42897500000001	44.45534	58.97363500000001	0.44006136081689845	0.1590246006585289	-0.309005327884525	-1.3987104307512397
CCNA1	99.491	55.842200000000005	43.648799999999994	0.38124604271299317	0.20282546672131305	-0.5370585983123436	-1.2288749002259778
CCNA2	69.4729275	14.193547999999998	55.2793795	0.6262300283350852	0.39497572912420603	0.4128537871797975	-0.48382246886569236
CCNB1	50.584575	11.347705999999999	39.236869	0.46733564511138764	0.5136123942002981	-0.20325073992245893	-0.023815104534934524
CCNB1IP1	65.6012975	16.273410000000002	49.3278875	0.6858839610508124	0.5845808640050945	0.6441587411999188	0.2513613657793024
CCNB2	54.89015	24.2252	30.664949999999997	0.6393955718662266	0.6152592196121938	0.4639024825882348	0.37031505935937764
CCNB3	82.5313	63.08022	19.451080000000005	0.11447475317961522	0.3608359957645836	-1.5714500969157277	-0.6161974707392032
CCNC	73.72579	19.15802	54.56777	0.7850292399856043	0.7541363505671723	1.0285892915645913	0.9088037545316706
CCND1	15.501380000000001	21.659392	-6.158011999999999	0.6649406779062107	0.5339528951903499	0.5629522737591673	0.055054107134152555
CCND2	32.42825	19.001839999999998	13.42641	0.6163383322079755	0.545214369788623	0.374499261104119	0.09871987644001398
CCND3	7.609895	6.248028	1.3618670000000002	0.7319232154565987	0.8584037353219348	0.8226735035743956	1.3130949980181255
CCNDBP1	21.230325	9.0182424	12.2120826	0.4648962176301877	0.810038569635818	-0.2127094903465633	1.1255616382560216
CCNE1	19.437285	10.562380000000001	8.874904999999998	0.6981493260815935	0.49917144723587825	0.6917170423098283	-0.07980910897936448
CCNE2	64.10860000000001	6.387724	57.72087600000001	0.6803695511425127	0.3612452915090411	0.6227769098231741	-0.6146104482405604
CCNF	11.8069875	6.195552	5.6114355	0.24699200196757867	0.6838193617157577	-1.057621506873888	0.6361533669936532
CCNG1	71.310525	9.443262	61.867262999999994	0.5940944727810086	0.7410894387161735	0.2882498782427579	0.8582150471587494
CCNG2	51.20288	10.193282	41.009598	0.9029949240425691	0.891311386348157	1.4859949626504594	1.4406926661182835
CCNH	87.1497	16.427386000000002	70.722314	0.6135121160337768	0.6915054904923924	0.3635407580773501	0.6659559228744912
CCNI	66.030225	9.664042	56.366183	0.6821677099723659	0.8909138350250242	0.6297491751295048	1.439151181989214
CCNI2	29.74915	6.858896200000001	22.8902538	0.6644565048413568	1.206804132892321	0.5610749184297626	2.6639990251614063
CCNJ	55.26283	16.102742	39.160088	0.691527678758058	0.718477336903353	0.6660419566954972	0.7705378240151053
CCNJL	87.296325	37.8964	49.399924999999996	0.5271041334579446	0.17575408932357198	0.028498397468574424	-1.3338427274786313
CCNK	26.669125	7.642087999999999	19.027037	0.4895694168083254	0.33118448296009345	-0.11704047169821132	-0.731169635919881
CCNL1	75.67524	7.740862	67.93437800000001	0.7418529582456574	0.7359350616718756	0.861175553559934	0.8382292240795717
CCNL2	14.24893	7.423332	6.825597999999999	0.6931783465159614	0.8384395237581083	0.6724423332082043	1.2356848286027327
CCNO	116.737325	67.10092	49.636404999999996	0.29576052724345	0.510543960088971	-0.8685241417375476	-0.035712794741152694
CCNP	18.607945	10.2991992	8.3087458	0.7458276685302109	0.6236064838938135	0.8765872814671798	0.4026811330272218
CCNQ	7.4378325	13.001266000000001	-5.563433500000001	1.0226494261577146	0.6309263644679177	1.9499489360110047	0.43106358096563896
CCNT1	44.34742	9.324616	35.022804	0.6810501221885873	0.34496699062360336	0.6254157878879257	-0.6777286948744359
CCNT2	34.827375	10.441343999999999	24.386031000000003	0.507371592502608	0.788427774238904	-0.04801348147366638	1.0417669275293708
CCNY	73.9821	24.062900000000003	49.919200000000004	0.6000813543134021	0.3389229631252431	0.31146369323418965	-0.7011640903120948
CCNYL1	51.63785	20.8308	30.80705	0.577089693089604	0.3622500983265521	0.22231474864474474	-0.6107143632023613
CCP110	11.340724999999999	3.72030514	7.620419859999999	0.8276397576284076	1.840383903444204	1.1938093093479913	5.1206709162494155
CCPG1	59.12969	17.623962	41.505728	0.7950892880254706	0.7819683269142901	1.0675965932355511	1.016720763791346
CCR1	85.17667499999999	121.45573999999999	-36.279065	0.4877514464027003	0.19037522361210957	-0.12408955533678576	-1.2771500562603162
CCR10	6.4490185	10.779478000000001	-4.330459500000001	0.9682974433994301	0.8048685655183799	1.7392020111985698	1.1055152220311852
CCR2	80.276975	56.550700000000006	23.726274999999987	0.522138796963122	0.14417386291663487	0.009245569074134471	-1.4562933771585276
CCR3	93.7936	71.52794	22.265659999999997	0.539056056096697	0.15527664015081852	0.07484134236011614	-1.413242948448545
CCR4	105.856975	28.03648	77.82049500000001	0.5256383865144544	0.3525027545308076	0.022815041586829586	-0.6485091707842358
CCR5	67.616175	32.91842	34.697755	0.752731705527076	0.342041834838572	0.9033573180333037	-0.6890708309844328
CCR6	60.289275	40.7264	19.562875000000005	0.5542517912337123	0.23280418329155567	0.13376199783339046	-1.112634019831615
CCR7	22.5047	16.562900000000003	5.941799999999997	0.40145429442273917	0.7471546327719945	-0.45870217619974896	0.8817325147981446
CCR8	99.185725	61.67758	37.508145000000006	0.5282596780234113	0.24669743606769323	0.032978960114078235	-1.0587636704970909
CCR9	63.922475	46.1361	17.786375	0.60271418024821	0.1875161915485704	0.3216723358847212	-1.2882358011541248
CCRL2	46.51755	16.534399999999998	29.983150000000002	0.49588037112317285	0.3494396546537803	-0.09257008171445039	-0.6603861777804241
CCS	16.0029975	14.749444	1.2535534999999989	0.3135656348799732	0.4590456413283494	-0.7994857830627718	-0.2353947890499485
CCSAP	28.993009999999998	9.030657999999999	19.962352	0.5305031078274394	0.4217124625010165	0.04167773996051183	-0.3801522060207927
CCSER1	120.6516	46.75542	73.89618	0.5807166695250819	0.348694554051417	0.23637815703121495	-0.6632752657705033
CCSER2	42.3350725	9.176038	33.159034500000004	0.6925349223554736	0.5785119128326816	0.669947490218283	0.2278293301199797
CCT2	63.60785	13.837433999999998	49.770416	0.6070485352071345	0.5660030217799639	0.33847856690487005	0.1793267698012907
CCT3	28.9472	23.9233	5.023899999999998	0.43273620470239904	0.3031144902115992	-0.3374082314504755	-0.8400095411274024
CCT4	36.8833	13.937804	22.945496	0.6481851381861884	0.42624830827158794	0.49798355890526297	-0.36256470508595856
CCT5	30.317867500000002	11.923399999999999	18.394467500000005	0.7334032732303141	0.6021058209735196	0.8284123489398431	0.3193134551260872
CCT6A	38.541405	7.374846	31.166559	0.5354762595956213	0.6384647884966747	0.06096087166208922	0.46029341953579744
CCT6B	132.0514	139.67032	-7.618920000000003	0.24335144218293936	0.45152218263151533	-1.071737583974895	-0.26456660034085266
CCT7	16.7433725	7.8383048	8.9050677	0.4487049243583023	0.9259147138810953	-0.27549036958258366	1.5748652297628483
CCT8	67.866925	6.969792	60.897133	0.7250162815368721	0.6503176379051602	0.7958922343438228	0.5062522132418553
CCT8L2	98.903575	60.74458	38.158995000000004	0.566920096011772	0.38780797444466003	0.18288267640064695	-0.5116150567321215
CCZ1	23.253985	6.3604140000000005	16.893571	0.9174634588945464	0.6216338170086936	1.5420959376628383	0.3950322220101721
CCZ1B	36.0089825	10.347484	25.6614985	0.6554937991146293	0.8218393726225691	0.5263225032638468	1.1713186247276168
CD101	119.75727499999999	57.12836	62.62891499999999	0.42960839199381423	0.2312299319983405	-0.3495361590121067	-1.1187380955633603
CD109	120.03614999999999	47.50512	72.53102999999999	0.6101567582818488	0.3991750053327142	0.350530536702186	-0.467539998522028
CD14	25.010495	11.523636	13.486858999999999	0.49485773043117814	0.6907164705160159	-0.09653531665324559	0.6628965398456066
CD151	12.9361225	8.223554	4.7125685	1.0118124400775759	0.5465409758468557	1.9079290983763548	0.10386372093329446
CD160	39.8483175	16.26558	23.5827375	0.6546128476237888	0.4624003269222631	0.5229066606729842	-0.2223871739317653
CD163	241.55625	241.82799999999997	-0.27174999999996885	0.1639570282996826	0.19239121522702057	-1.3795852046880825	-1.269333155905832
CD163L1	183.3385	219.59486	-36.25636	0.0423431166437765	0.3856607480062816	-1.8511366844174366	-0.5199408131406168
CD164	61.3401	17.007198	44.332902000000004	0.5745933227689851	0.5335903702646393	0.21263520538680766	0.05364843599974062
CD164L2	21.93365	19.79038	2.143270000000001	0.4235220543429421	0.3235463112294407	-0.37313560981771565	-0.760786240903422
CD177	35.3536	45.01074	-9.657139999999998	0.3402193210286574	0.2985475120428753	-0.6961375314316977	-0.857717756281658
CD180	107.319425	65.88446	41.43496499999999	0.5797378118992857	0.2951314775304777	0.23258268860491718	-0.8709632485711036
CD19	17.1648975	8.80419	8.360707499999998	0.5784053775029949	0.8326219416415857	0.22741624504054136	1.2131274630995565
CD1A	163.67875	164.9588	-1.2800499999999886	0.3786790397329317	0.24924754625039686	-0.5470120159537607	-1.0488757537797242
CD1B	200.645075	159.5356	41.109475	0.4316961680924378	0.2137959997372144	-0.3414409181367449	-1.1863372414447608
CD1C	224.46375	259.346	-34.88225	0.2953716905138754	0.10650015828177045	-0.8700318354931995	-1.6023711648521048
CD1D	120.46000000000001	78.66374	41.796260000000004	0.5593237404444868	0.26913941159175836	0.1534282113684004	-0.9717461029973703
CD1E	230.45075	221.08679999999998	9.363950000000017	0.21570159156343482	0.1912871593611167	-1.1789484104041406	-1.273614073854955
CD2	121.0742	80.05462	41.019580000000005	0.3806120574673879	0.31426147933361337	-0.5395168424114036	-0.7967876831718326
CD200	78.06725	30.81211	47.25514	0.5798916542928609	1.0638247357499524	0.23317920431062644	2.1096040108471
CD200R1	205.05175	142.23687999999999	62.81487000000001	0.3119725340992378	0.39775324734633316	-0.8056629466806915	-0.47305278956021063
CD200R1L	190.29942499999999	85.21774	105.08168499999998	0.4685548733639667	0.3211515032058958	-0.19852324716440856	-0.7700719817516031
CD207	95.21000000000001	94.44018	0.7698200000000099	0.5295531274415294	0.0915255795943164	0.037994241497299935	-1.660434297944738
CD209	49.148624999999996	83.4581	-34.309475000000006	0.338779443066989	0.1657257097432606	-0.7017205817111386	-1.3727272363805683
CD22	22.084875	12.146232000000001	9.938642999999999	0.34788760884876696	0.6505707665220531	-0.6664041529116946	0.5072337060022843
CD226	133.94125	99.74194	34.19931	0.5118859690517974	0.44080204551369534	-0.030509226303839558	-0.30613336233361266
CD24	112.406	62.9985	49.407500000000006	0.4583662268266254	0.3336368652802314	-0.23802918267544101	-0.7216606537962311
CD244	91.372	36.69956	54.67244	0.7270104749880164	0.29277731055763284	0.8036246134766833	-0.8800914059049119
CD247	60.560649999999995	25.591358	34.969291999999996	0.3593735848367449	0.44911626739499777	-0.6218678913975392	-0.2738954088170839
CD248	38.7986	58.63478	-19.83618	0.39786789642637355	0.20356574565833127	-0.47260824384495054	-1.2260045079870447
CD27	22.263745	8.497428000000001	13.766316999999999	0.7954651015167816	0.7976942472338502	1.0690537900769073	1.0776971841352299
CD274	87.3268125	17.477804	69.8490085	0.6907965247682885	0.979235265149318	0.6632069459546096	1.7816128337841375
CD276	18.4872025	22.560048000000002	-4.072845500000003	0.4574521132356452	0.8559598723302375	-0.24157360954731932	1.3036190491377762
CD28	158.2724	149.63572	8.636680000000013	0.41970523279111993	0.2595696806152684	-0.3879351325542021	-1.0088522263111541
CD2AP	89.33830750000001	23.533673999999998	65.80463350000002	0.6796289976196772	0.7793029866701752	0.6199054528923261	1.0063860486343277
CD2BP2	10.634367499999998	4.84525	5.789117499999998	1.6364368124054394	0.6002562720788641	4.329876908751869	0.3121419275744181
CD300A	61.569975	68.3101	-6.740125000000006	0.20463900540325147	0.07785462729195819	-1.2218430003604912	-1.71344268900551
CD300C	35.657925000000006	53.984120000000004	-18.326195	0.5447196917735391	0.3446996302741704	0.09680178872433863	-0.6787653704214965
CD300E	78.683625	97.01964000000001	-18.336015000000003	0.18840738072305177	0.12610462367154568	-1.2847802624889886	-1.5263558921092315
CD300H	0.0	0.0	0.0				
CD300LB	155.59075	207.15619999999998	-51.56544999999997	0.30085775653486296	0.06303481541742936	-0.8487599060332776	-1.7709057220055286
CD300LD	98.94890000000001	130.2076	-31.258700000000005	0.31934397636045675	0.1649866002666377	-0.7770805710405401	-1.3755930940989651
CD300LF	39.615875	41.76458	-2.1487049999999996	0.6173687029814414	0.3813704435662024	0.3784944690230326	-0.5365762406148428
CD300LG	26.126725	16.368992	9.757733000000002	0.532967155135478	0.46532155445088247	0.051231952454854485	-0.2110602694272536
CD302	76.35265	16.21228	60.14037	0.6720968538175219	0.9394072882140008	0.5906999655670765	1.6271819697262973
CD320	12.8255325	9.595773999999999	3.229758500000001	0.22428963085846526	1.4152491247652514	-1.1456487444168837	3.4722334041193177
CD33	126.6679	202.987	-76.31909999999999	0.3509591694063954	0.26332202734114574	-0.6544943400760868	-0.9943027012859954
CD34	35.19455	15.23126	19.96329	0.9180200023158185	0.5101265092471712	1.5442539052034026	-0.037331438196367896
CD36	224.96525	152.7925	72.17275000000001	0.25593135016218155	0.3126469351225623	-1.0229596592975363	-0.8030479925512704
CD37	21.64905	34.851800000000004	-13.202750000000005	0.5013058729333799	0.44195374568601614	-0.07153298676337137	-0.30166770611823635
CD38	165.333425	114.83602	50.497405	0.3626982462112644	0.20443400150933672	-0.6089766935945323	-1.2226378920649805
CD3D	80.713725	96.3949	-15.68117500000001	0.2880148913033155	0.10607033391092562	-0.8985574334825707	-1.6040377860086474
CD3E	82.14645	72.422	9.724450000000004	0.4274506372603333	0.3413479716462575	-0.35790273832537517	-0.6917612486398682
CD3G	68.901425	95.99934	-27.097915	0.16464243541531928	0.10055927180517452	-1.3769275750205985	-1.6254066364589164
CD4	25.6828025	25.575202	0.10760050000000021	0.6267988116954479	0.5291592364643285	0.4150592144337398	0.03646695016506609
CD40	24.662825	8.78838	15.874445000000001	0.47626364276406774	0.33234503765389223	-0.16863290346923077	-0.7266696467680143
CD40LG	140.16275	117.04774	23.115009999999984	0.2595584009352453	0.18987611496112916	-1.0088959626710274	-1.2790853235312305
CD44	89.87985	44.45646	45.423390000000005	0.49178999140833685	0.3089772694362734	-0.10843031169079764	-0.8172769262391996
CD46	37.107425	8.1751132	28.9323118	0.5047074274689831	1.0258123562371684	-0.05834363981446179	1.962213029311999
CD47	97.181675	18.536906000000002	78.644769	0.6536012358487217	0.8641503161689357	0.518984189773485	1.335377059871828
CD48	128.0222	104.52156	23.500640000000004	0.3430648295096185	0.17778929284753886	-0.6851042235106751	-1.325951333967728
CD5	41.97815	19.530378	22.447772	0.6944153225492786	0.6154100109148292	0.6772386420429275	0.3708997446221067
CD52	21.03665	7.900904	13.135746000000001	0.3255994960971122	0.5804510942271744	-0.7528251256878554	0.23534840292658443
CD53	152.18517500000002	114.36858	37.81659500000002	0.5506772730884718	0.31792112593153143	0.11990199367961644	-0.7825975979666343
CD55	75.22777500000001	36.792	38.43577500000001	0.4574885369027107	0.3438788281011886	-0.24143237871387252	-0.6819479872287724
CD58	81.154875	30.79764	50.357235	0.5087506895645524	0.4081383231969172	-0.04266610590293168	-0.43278520982558044
CD59	38.5978475	13.111506	25.4863415	0.7927679579009372	0.9396693373418061	1.058595759036079	1.6281980512937417
CD5L	167.397075	139.16984	28.227235000000007	0.5238008185960656	0.2428676040243834	0.01568996963395061	-1.0736136407229266
CD6	40.497037500000005	29.01024	11.486797500000005	0.513728557813481	0.30938820483969737	-0.02336468629789854	-0.815683546050048
CD63	15.32905	5.326402	10.002648	0.820442934066813	0.6765204242038262	1.1659040084361758	0.60785212466587
CD68	13.37223	5.842467999999999	7.529762000000001	0.5904924573290438	1.1991702250860239	0.2742832547434017	2.6343989533179646
CD69	125.964625	69.7536	56.21102499999999	0.5775762609313473	0.44636261727942544	0.22420138959427643	-0.2845725408077806
CD7	10.297895	16.043582	-5.745687	0.5346146720312822	0.2692984912290255	0.05762011166721269	-0.9711292801575593
CD70	39.00815	28.29886	10.70929	0.38495172751827456	0.29307867718989644	-0.5226900024046224	-0.8789228728033122
CD72	18.2103775	15.062104	3.1482735	0.5460725700648673	0.5449442035981212	0.1020475024053077	0.09767232139331486
CD74	18.3916625	3.074072	15.317590499999998	1.1049747883790475	0.8147273090558513	2.269161153150797	1.1437419761916832
CD79A	10.794393249999999	9.783225999999999	1.0111672499999997	0.8734989107919303	0.725516027717656	1.3716257387263981	0.7978299736026708
CD79B	27.24875	25.601260000000003	1.6474899999999977	0.5396301123816644	0.3612652608694232	0.07706721509900298	-0.6145330181068759
CD80	69.40555	26.32978	43.075770000000006	0.7023779771070956	0.2388874503310828	0.7081134119453717	-1.08904647515832
CD81	9.25958025	10.86082	-1.6012397499999995	1.007333609893236	0.7665744349947536	1.8905626723472533	0.9570317659241466
CD82	30.76151	17.041667999999998	13.719842000000003	0.6575230845309173	0.7750504311782586	0.5341909496267208	0.9898969907005754
CD83	54.792825	30.06472	24.728105	0.6815355908518662	0.0850363994211985	0.6272981668313735	-1.685595749222796
CD84	124.100675	74.97398000000001	49.126694999999984	0.6472108812820985	0.2818232499529456	0.4942059295328931	-0.9225651937870109
CD86	137.494025	55.41624	82.07778499999999	0.464108013733911	0.5387432294114617	-0.21576570906822856	0.07362837351212005
CD8A	59.7754	28.589640000000003	31.185759999999995	0.4188071555533535	0.3314570431317599	-0.3914173793186859	-0.7301127983384352
CD8B	57.95615	30.896859999999997	27.059290000000004	0.6687116872636085	0.26856839253244874	0.5775741621462911	-0.9739601990551714
CD8B2	113.783275	64.51688	49.266395	0.4720884176015414	0.2509669552519231	-0.18482211716020333	-1.042208836747866
CD9	50.0262925	17.072544	32.953748499999996	0.744022212681287	0.5241730327014845	0.8695867223571749	0.01713321004778599
CD93	57.670525	19.25743	38.413095	0.5961484416533659	0.6906749364012174	0.29621403339483077	0.6627354935226504
CD96	164.624425	94.0249	70.599525	0.5503091578571442	0.2430112957491205	0.11847464643225057	-1.0730564836962178
CD99	46.24635	27.460199999999997	18.786150000000003	0.4070172833270985	0.5703826375847727	-0.4371319823473318	0.19630849734613753
CD99L2	18.7422975	8.21979	10.5225075	0.7061782115835623	0.6374120842984928	0.7228486191786254	0.45621161494937423
CDA	51.470425	30.21442	21.256005	0.49057787947528736	0.4582884209616585	-0.1131302112980424	-0.23833087078214857
CDADC1	99.237425	21.076085999999997	78.161339	0.46580240804484146	0.5340753796097663	-0.20919578516984313	0.05552903396146301
CDAN1	11.854600000000001	7.686688000000001	4.167912	0.644059976805618	0.7004482311938904	0.4819884648683721	0.7006309247160467
CDC123	37.717062500000004	11.937806	25.779256500000002	0.6870388681486413	1.0111833456475776	0.648636832098533	1.905489818154907
CDC14A	74.25515	27.1014	47.15375	0.5392971737545675	0.3061977076136225	0.07577626326521297	-0.8280545294971127
CDC14B	58.37445	58.78138	-0.4069299999999956	0.5296059337132716	0.7364845150673841	0.03819899500978854	0.8403597004220105
